"3308";"KTTN";"TTN";"Trenton Mercer";"Trenton";"United States";"40,27";"-74,81";"213";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3309";"KBOS";"BOS";"General Edward Lawrence Logan Intl";"Boston";"United States";"42,36";"-71";"19";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3310";"KSUU";"SUU";"Travis Afb";"Fairfield";"United States";"38,26";"-121,92";"62";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3311";"KRME";"RME";"Griffiss Afld";"Rome";"United States";"43,23";"-75,4";"504";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3312";"KENV";"ENV";"Wendover";"Wendover";"United States";"40,71";"-114,03";"4237";"-7";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3313";"KBFM";"BFM";"Mobile Downtown";"Mobile";"United States";"30,62";"-88,06";"26";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3314";"KOAK";"OAK";"Metropolitan Oakland Intl";"Oakland";"United States";"37,72";"-122,22";"9";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3315";"KOMA";"OMA";"Eppley Afld";"Omaha";"United States";"41,3";"-95,89";"984";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3316";"KNOW";"NOW";"Port Angeles Cgas";"Port Angeles";"United States";"48,14";"-123,41";"13";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3317";"PHOG";"OGG";"Kahului";"Kahului";"United States";"20,89";"-156,43";"54";"-10";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3318";"KICT";"ICT";"Wichita Mid Continent";"Wichita";"United States";"37,64";"-97,43";"1333";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3319";"KMCI";"MCI";"Kansas City Intl";"Kansas City";"United States";"39,29";"-94,71";"1026";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3320";"KMSN";"MSN";"Dane Co Rgnl Truax Fld";"Madison";"United States";"43,13";"-89,33";"887";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3321";"PADL";"DLG";"Dillingham";"Dillingham";"United States";"59,04";"-158,5";"74";"-9";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3322";"KHRO";"HRO";"Boone Co";"Harrison";"United States";"36,26";"-93,15";"1365";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3323";"KPHX";"PHX";"Phoenix Sky Harbor Intl";"Phoenix";"United States";"33,43";"-112,01";"1135";"-7";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3324";"KBGR";"BGR";"Bangor Intl";"Bangor";"United States";"44,8";"-68,82";"192";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3325";"KFXE";"FXE";"Fort Lauderdale Executive";"Fort Lauderdale";"United States";"26,19";"-80,17";"13";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3326";"KGGG";"GGG";"East Texas Rgnl";"Longview";"United States";"32,38";"-94,71";"365";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3327";"KAND";"AND";"Anderson Rgnl";"Andersen";"United States";"34,49";"-82,7";"782";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3328";"KGEG";"GEG";"Spokane Intl";"Spokane";"United States";"47,61";"-117,53";"2376";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3329";"KHWO";"HWO";"North Perry";"Hollywood";"United States";"26";"-80,24";"8";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3330";"KSFO";"SFO";"San Francisco Intl";"San Francisco";"United States";"37,61";"-122,37";"13";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3331";"KCTB";"CTB";"Cut Bank Muni";"Cutbank";"United States";"48,6";"-112,37";"3854";"-7";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3332";"KARA";"ARA";"Acadiana Rgnl";"Louisiana";"United States";"30,03";"-91,88";"24";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3333";"KGNV";"GNV";"Gainesville Rgnl";"Gainesville";"United States";"29,69";"-82,27";"152";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3334";"KMEM";"MEM";"Memphis Intl";"Memphis";"United States";"35,04";"-89,97";"341";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3335";"KDUG";"DUG";"Bisbee Douglas Intl";"Douglas";"United States";"31,46";"-109,6";"4154";"-7";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3336";"PABI";"BIG";"Allen Aaf";"Delta Junction";"United States";"63,99";"-145,72";"1291";"-9";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3337";"KCNW";"CNW";"Tstc Waco";"Waco";"United States";"31,63";"-97,07";"470";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3338";"PANT";"ANN";"Annette Island";"United States";"55,04";"-131,57";"119";"-9";;;;"0";"0";"0";"0";;;"0";"0";"annetteisland-annetteisland";"0";"1";"05/11/13 10:21";"0";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3339";"KCAR";"CAR";"Caribou Muni";"Caribou";"United States";"46,87";"-68,01";"626";"-4";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3340";"KLRF";"LRF";"Little Rock Afb";"Jacksonville";"United States";"34,91";"-92,14";"311";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3341";"KHUA";"HUA";"Redstone Aaf";"Redstone";"United States";"34,67";"-86,68";"685";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3342";"KPOB";"POB";"Pope Afb";"Fayetteville";"United States";"35,17";"-79,01";"217";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3343";"KDHT";"DHT";"Dalhart Muni";"Dalhart";"United States";"36,02";"-102,54";"3991";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3344";"KDLF";"DLF";"Laughlin Afb";"Del Rio";"United States";"29,35";"-100,77";"1082";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3345";"KLAX";"LAX";"Los Angeles Intl";"Los Angeles";"United States";"33,94";"-118,4";"126";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3346";"KANB";"ANB";"Anniston Metro";"Anniston";"United States";"33,58";"-85,85";"612";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3347";"KCLE";"CLE";"Cleveland Hopkins Intl";"Cleveland";"United States";"41,41";"-81,84";"791";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3348";"KDOV";"DOV";"Dover Afb";"Dover";"United States";"39,12";"-75,46";"28";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3349";"KCVG";"CVG";"Cincinnati Northern Kentucky Intl";"Cincinnati";"United States";"39,04";"-84,66";"896";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3350";"KFME";;"Tipton";"Fort Meade";"United States";"39,08";"-76,75";"150";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3351";"KNID";"NID";"China Lake Naws";"China";"United States";"35,68";"-117,69";"2283";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3352";"KHON";"HON";"Huron Rgnl";"Huron";"United States";"44,38";"-98,22";"1289";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3353";"PAJN";"JNU";"Juneau Intl";"Juneau";"United States";"58,35";"-134,57";"21";"-9";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3354";"KLFT";"LFT";"Lafayette Rgnl";"Lafayette";"United States";"30,2";"-91,98";"43";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3355";"KEWR";"EWR";"Newark Liberty Intl";"Newark";"United States";"40,69";"-74,16";"18";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3356";"KBOI";"BOI";"Boise Air Terminal";"Boise";"United States";"43,56";"-116,22";"2871";"-7";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3357";"KINS";"INS";"Creech Afb";"Indian Springs";"United States";"36,58";"-115,67";"3133";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3358";"KGCK";"GCK";"Garden City Rgnl";"Garden City";"United States";"37,92";"-100,72";"2891";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3359";"KMOT";"MOT";"Minot Intl";"Minot";"United States";"48,25";"-101,28";"1716";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3360";"PHHI";;"Wheeler Aaf";"Wheeler Afb.";"United States";"21,48";"-158,03";"837";"-10";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3361";"KMXF";"MXF";"Maxwell Afb";"Montgomery";"United States";"32,38";"-86,36";"171";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3362";"KRBM";"RBM";"Robinson Aaf";"Robinson";"United States";"34,85";"-92,3";"587";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3363";"KDAL";"DAL";"Dallas Love Fld";"Dallas";"United States";"32,84";"-96,85";"487";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3364";"KFCS";"FCS";"Butts Aaf";"Fort Carson";"United States";"38,67";"-104,75";"5838";"-7";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3365";"KHLN";"HLN";"Helena Rgnl";"Helena";"United States";"46,6";"-111,98";"3877";"-7";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3366";"KNKX";"NKX";"Miramar Mcas";"Miramar";"United States";"32,86";"-117,14";"478";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3367";"KLUF";"LUF";"Luke Afb";"Phoenix";"United States";"33,53";"-112,38";"1085";"-7";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3368";"KHRT";"HRT";"Hurlburt Fld";"Mary Esther";"United States";"30,42";"-86,68";"38";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3369";"KHHR";"HHR";"Jack Northrop Fld Hawthorne Muni";"Hawthorne";"United States";"33,92";"-118,33";"66";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3370";"KHUL";"HUL";"Houlton Intl";"Houlton";"United States";"46,12";"-67,79";"489";"-4";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3371";"KEND";"END";"Vance Afb";"Enid";"United States";"36,33";"-97,91";"1307";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3372";"KNTD";"NTD";"Point Mugu Nas";"Point Mugu";"United States";"34,12";"-119,12";"13";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3373";"KEDW";"EDW";"Edwards Afb";"Edwards Afb";"United States";"34,9";"-117,88";"2302";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3374";"KLCH";"LCH";"Lake Charles Rgnl";"Lake Charles";"United States";"30,12";"-93,22";"15";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3375";"PHKO";"KOA";"Kona Intl At Keahole";"Kona";"United States";"19,73";"-156,04";"47";"-10";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3376";"KMYR";"MYR";"Myrtle Beach Intl";"Myrtle Beach";"United States";"33,67";"-78,92";"25";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3377";"KNLC";"NLC";"Lemoore Nas";"Lemoore";"United States";"36,33";"-119,95";"234";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3378";"KACK";"ACK";"Nantucket Mem";"Nantucket";"United States";"41,25";"-70,06";"48";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3379";"KFAF";"FAF";"Felker Aaf";"Fort Eustis";"United States";"37,13";"-76,6";"12";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3380";"KHOP";"HOP";"Campbell Aaf";"Hopkinsville";"United States";"36,66";"-87,49";"573";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3381";"KDCA";"DCA";"Ronald Reagan Washington Natl";"Washington";"United States";"38,85";"-77,03";"15";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3382";"KNHK";"NHK";"Patuxent River Nas";"Patuxent River";"United States";"38,28";"-76,41";"39";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3383";"KPSX";"PSX";"Palacios Muni";"Palacios";"United States";"28,72";"-96,25";"14";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3384";"KBYH";"BYH";"Arkansas Intl";"Blytheville";"United States";"35,96";"-89,94";"254";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3385";"KACY";"ACY";"Atlantic City Intl";"Atlantic City";"United States";"39,45";"-74,57";"75";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3386";"KTIK";"TIK";"Tinker Afb";"Oklahoma City";"United States";"35,41";"-97,38";"1291";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3387";"KECG";"ECG";"Elizabeth City Cgas Rgnl";"Elizabeth City";"United States";"36,26";"-76,17";"12";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3388";"KPUB";"PUB";"Pueblo Mem";"Pueblo Memorial";"United States";"38,28";"-104,49";"4726";"-7";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3389";"KPQI";"PQI";"Northern Maine Rgnl At Presque Isle";"Presque Isle";"United States";"46,68";"-68,04";"534";"-4";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3390";"KIKR";"ABQ";"Albuquerque Intl Sunport";"Kirtland A.f.b.";"United States";"35,04";"-106,6";"5355";"-7";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3391";"KGRF";"GRF";"Gray Aaf";"Fort Lewis";"United States";"47,07";"-122,58";"302";"-8";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3392";"PADQ";"ADQ";"Kodiak";"Kodiak";"United States";"57,74";"-152,49";"78";"-9";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3393";"PHUP";"UPP";"Upolu";"Opolu";"United States";"20,26";"-155,85";"96";"-10";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3394";"KFLL";"FLL";"Fort Lauderdale Hollywood Intl";"Fort Lauderdale";"United States";"26,07";"-80,15";"9";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3395";"KMKO";"MKO";"Davis Fld";"Muskogee";"United States";"35,65";"-95,36";"612";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3396";"KINL";"INL";"Falls Intl";"International Falls";"United States";"48,56";"-93,4";"1185";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3397";"KSLC";"SLC";"Salt Lake City Intl";"Salt Lake City";"United States";"40,78";"-111,97";"4227";"-7";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3398";"KCDS";"CDS";"Childress Muni";"Childress";"United States";"34,43";"-100,28";"1954";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3399";"KBIX";"BIX";"Keesler Afb";"Biloxi";"United States";"30,41";"-88,92";"33";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3400";"KLSF";"LSF";"Lawson Aaf";"Fort Benning";"United States";"32,33";"-84,99";"232";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3401";"KNQI";"NQI";"Kingsville Nas";"Kingsville";"United States";"27,5";"-97,8";"50";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3402";"KFRI";"FRI";"Marshall Aaf";"Fort Riley";"United States";"39,05";"-96,76";"1063";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3403";"KMDT";"MDT";"Harrisburg Intl";"Harrisburg";"United States";"40,19";"-76,76";"310";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3404";"KLNK";"LNK";"Lincoln";"United States";"40,85";"-96,75";"1219";"-6";;;;"0";"0";"0";"0";;;"0";"0";"lincoln-lincoln";"0";"1";"05/11/13 10:21";"0";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3405";"KLAN";"LAN";"Capital City";"Lansing";"United States";"42,77";"-84,58";"861";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3406";"PHMU";"MUE";"Waimea Kohala";"Kamuela";"United States";"20";"-155,66";"2671";"-10";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3407";"KMSS";"MSS";"Massena Intl Richards Fld";"Massena";"United States";"44,93";"-74,84";"215";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3408";"KHKY";"HKY";"Hickory Rgnl";"Hickory";"United States";"35,74";"-81,38";"1189";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3409";"KSPG";"SPG";"Albert Whitted";"St. Petersburg";"United States";"27,76";"-82,62";"7";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3410";"KFMY";"FMY";"Page Fld";"Fort Myers";"United States";"26,58";"-81,86";"17";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3411";"KIAH";"IAH";"George Bush Intcntl Houston";"Houston";"United States";"29,98";"-95,34";"97";"-6";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3412";"KMLT";"MLT";"Millinocket Muni";"Millinocket";"United States";"45,64";"-68,68";"408";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3413";"KADW";;"Andrews Afb";"Camp Springs";"United States";"38,81";"-76,86";"280";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3414";"KINT";"INT";"Smith Reynolds";"Winston-salem";"United States";"36,13";"-80,22";"969";"-5";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
